Date/Month,N_CB,N_D,N_F,N_MF,N_H,N_Hydro,N_MP,N_T,N_LI,N_NI,N_I,N_Muf,N_O,sensitive_float,sensitive_index,nepse_index,M_C,M_MP,M_H,M_O,M_Hydro,M_T,M_LI,M_NI,M_F,M_MF,M_D,M_I,marketcap_total
2020-12-31,1585.2226,2129.4517,869.4357,3285.8342,1884.1394,1582.6953,5446.2544,2299.1093,13471.5401,9440.0476,0.0,11.5188,1671.9276,127.9027,398.7079,2087.2796,1217246.65,132113.07,24911.09,450619.34,175140.95,13376.36,276151.61,180724.14,29309.48,234123.35,78408.03,0.0,2812124.07
2021-01-03,1656.142,2175.5492,877.0918,3363.4338,1918.984,1621.6239,5710.6916,2520.6795,14022.4858,9708.4707,0.0,11.543,1775.3656,132.9752,415.8897,2175.3994,1271736.25,138527.69,25371.78,478498.02,179461.81,14665.46,290249.72,185862.94,29565.96,239653.37,80105.38,0.0,2933698.38
2021-01-04,1644.9404,2183.9712,882.7238,3358.705,1918.8368,1623.7656,5610.1758,2516.9047,13946.0918,9760.9392,0.0,11.5427,1785.2153,132.9154,415.1587,2169.0418,1259696.81,136089.42,25369.84,481152.72,179698.82,14643.5,288669.23,186867.42,29622.77,239316.42,80415.48,0.0,2921542.43
2021-01-05,1635.7057,2186.9006,880.7322,3352.7605,1897.8854,1674.351,5593.522,2370.3393,13899.4237,9818.8506,0.0,11.5103,1779.5507,132.5455,413.689,2165.4973,1252651.18,135685.44,25092.83,479626.01,185297.01,13790.78,287703.25,187976.1,29562.51,238892.86,80523.35,0.0,2916801.32
2021-01-06,1647.5093,2209.8536,884.3308,3409.0674,1898.7386,1661.5492,5624.1249,2349.3539,13924.2576,9931.5153,0.0,11.6025,1785.8806,134.054,418.143,2178.5707,1261710.23,136427.79,25104.11,481332.04,183880.26,13668.68,288217.29,190133.0,29681.77,242904.87,81368.49,0.0,2934428.5300000007
2021-01-07,1660.6865,2219.8494,894.5716,3455.5999,1904.6745,1672.1912,5739.9551,2461.9609,13963.1123,10076.3768,0.0,11.6148,1782.2395,135.6456,421.2241,2194.4853,1271801.69,139237.55,25182.59,480350.69,185058.0,14323.84,289021.54,192906.29,30025.49,246220.43,81736.55,0.0,2955864.66
2021-01-10,1720.3012,2308.2945,913.7863,3477.4002,1925.2143,1688.8441,5765.9225,2539.989,13945.95,10115.4565,0.0,11.6911,1785.398,138.6753,428.4383,2235.7281,1317456.32,139867.46,25454.16,481201.97,186900.93,14777.81,288666.3,193654.45,30670.42,247773.76,84993.16,0.0,3011416.74
2021-01-11,1723.1736,2336.8841,925.3157,3468.1658,1920.6584,1692.227,5724.6061,2526.6906,14107.2357,10292.3914,0.0,11.7371,1770.7053,139.2602,429.3977,2239.4267,1319656.15,138865.22,25393.92,477241.97,187275.31,14700.44,292004.74,197041.76,31057.39,247115.79,86045.85,0.0,3016398.54
2021-01-12,1737.7102,2356.2798,948.7409,3521.3575,1930.5867,1753.138,5731.5005,2511.2908,14483.2379,10565.6652,0.0,11.8394,1777.1836,140.3631,433.2894,2267.7376,1330795.62,139032.46,25525.19,478988.0,194016.21,14610.84,299787.58,202273.43,31843.64,250905.83,86760.02,0.0,3054538.8200000003
2021-01-13,1734.5558,2387.0665,993.8185,3617.849,1925.1936,1783.3368,5974.0239,2520.3449,14654.0254,10676.819,0.0,11.9076,1789.6426,140.9499,435.2546,2286.5459,1328379.87,144915.5,25453.88,482345.97,197358.25,14663.52,303322.71,204401.4,33356.63,257781.11,87957.23,0.0,3079936.0699999994
2021-01-17,1735.5707,2497.0764,1018.8256,3733.4017,1942.0628,1776.1342,6023.8421,2753.3112,14875.0388,10754.8657,0.0,11.9883,1850.4046,142.342,443.4211,2315.0088,1329157.1,146123.97,25676.92,498722.59,196561.16,16018.93,307909.97,205895.56,34195.97,266014.53,92013.85,0.0,3118290.5500000007
2021-01-18,1738.3798,2547.5267,1041.4071,3836.3938,2055.0648,1764.6174,6045.2437,2934.3489,15074.5038,10880.9916,0.0,12.2428,1861.8273,142.9331,445.6742,2332.4706,1331308.41,146643.12,27170.97,501801.24,195286.61,17072.22,312038.85,208310.16,34953.89,273352.98,93872.87,0.0,3141811.3200000003
2021-01-19,1730.3234,2522.5863,1078.6309,3825.0923,2028.6836,1756.4791,6006.107,2973.9685,15610.1786,10756.1037,0.0,12.2141,1833.6935,142.0402,442.8245,2326.9039,1325139.18,145693.76,26822.17,494218.61,194385.96,17302.73,323127.2,205919.26,36203.28,272547.73,92953.85,0.0,3134313.73
2021-01-20,1727.8914,2524.5978,1124.5957,3854.2871,2005.9106,1810.069,5943.1654,2965.0528,16339.5451,10942.0836,0.0,12.2305,1821.922,142.3086,443.0093,2342.7697,1323276.61,144166.95,26521.08,491045.95,200316.64,17250.86,338224.92,209479.74,37746.05,274627.93,93027.97,0.0,3155684.7
2021-01-21,1724.0653,2555.9743,1156.5739,4008.4513,2018.3986,1878.3621,5969.2993,2967.5212,16782.9798,11484.718,0.0,12.1783,1839.3975,143.0526,445.5982,2374.6427,1320346.47,144800.89,26686.19,495755.96,207874.5,17265.22,347403.92,219868.15,38819.36,285612.53,94184.16,0.0,3198617.3499999996
2021-01-24,1745.4232,2576.7838,1170.7275,4110.9818,2042.9101,1929.4949,6020.8599,2894.1742,16948.6561,11706.3268,0.0,12.2245,1944.1476,144.3555,452.066,2424.8401,1336703.07,146051.63,27010.27,523988.28,213533.27,16838.48,350833.38,224110.72,39294.42,292917.28,94950.96,0.0,3266231.76
2021-01-25,1769.6446,2556.0139,1163.9456,4061.3849,2018.8356,1925.935,6002.9509,2984.9401,16860.0758,11785.6648,0.0,12.2755,1975.7445,144.5207,451.8244,2440.8799,1355252.64,145617.2,26691.97,532498.73,213139.3,17366.56,348999.79,225629.6,39066.79,289383.38,94177.26,0.0,3287823.2199999997
2021-01-26,1762.8396,2526.5381,1177.0193,4001.6683,2072.8882,1898.4313,5961.0803,2892.5244,16818.9827,11687.0989,0.0,12.2499,1948.9502,143.3037,447.2457,2423.0947,1350041.13,144601.52,27406.62,525277.19,210095.52,16828.88,348149.17,223742.61,39450.92,285128.43,93091.22,0.0,3263813.21
2021-01-27,1752.7156,2520.3091,1170.2536,4069.1747,2048.5032,1894.3568,5927.3325,2925.4805,17870.158,12151.7818,0.0,12.2826,1946.7611,142.7649,446.3812,2441.851,1342287.83,143782.88,27084.22,524687.2,209644.6,17020.62,369880.23,232638.69,39224.15,289938.42,92861.71,0.0,3289050.55
2021-01-28,1711.6379,2477.0622,1152.0574,4156.4144,2022.5428,1871.4435,6094.3345,2920.4987,17827.6904,12562.1679,0.0,12.0673,1935.7361,141.5405,442.0635,2425.2975,1310829.17,147833.95,26740.98,521715.74,207108.83,16996.07,369001.23,240495.29,38614.25,296154.46,91268.26,0.0,3266758.2299999995
2021-01-31,1669.6238,2425.6006,1101.3394,4035.1822,1999.5264,1834.3237,5961.385,2900.5385,17362.4609,12298.1295,0.0,12.0106,1910.1481,138.2282,432.3314,2370.5486,1278653.4,144608.91,26436.67,514819.32,203000.86,16879.91,359371.81,235440.43,36914.31,287516.38,89372.14,0.0,3193014.14
2021-02-01,1689.6667,2478.9209,1140.8926,4006.8765,2174.5869,1867.9187,6081.7593,2950.033,17741.57,12422.786,0.0,12.0095,1964.603,139.7468,437.2841,2408.2437,1294002.93,147528.9,28751.23,529495.89,206718.75,17167.94,367218.69,237826.91,38240.04,285499.53,91336.74,0.0,3243787.5500000003
2021-02-02,1723.3739,2507.2991,1142.334,4158.9991,2112.5078,1901.8537,6143.0486,2983.0293,18335.8072,13048.9908,0.0,12.0369,2044.6276,143.6896,451.3816,2473.7372,1319816.99,149015.63,27930.45,551063.97,210474.27,17359.97,379518.33,249815.23,38288.35,296338.62,92382.35,0.0,3332004.1600000006
2021-02-03,1727.8784,2495.681,1123.174,4160.073,2081.6074,1922.0456,6041.5488,2917.0367,18147.1423,12945.8187,0.0,12.0829,2027.0598,144.0265,452.3465,2466.9224,1323266.71,146553.49,27521.9,546329.12,212708.87,16975.92,375613.31,247840.06,37646.15,296415.14,91954.28,0.0,3322824.9499999997
2021-02-04,1720.449,2489.3778,1112.2061,4306.3788,2060.9618,1958.9295,6125.619,3048.692,18077.8805,13024.5603,0.0,12.0703,2028.5996,144.681,454.0254,2475.266,1317577.02,148592.84,27248.94,546744.13,216790.73,17742.1,374179.71,249347.52,37278.53,306839.78,91722.03,0.0,3334063.33
2021-02-07,1716.5626,2489.2109,1129.5134,4640.6259,2088.486,2018.1398,6167.3243,3118.9741,18649.9872,13522.0512,0.0,12.0328,2082.521,146.3627,459.3273,2524.0049,1314616.64,149604.51,27612.85,563792.85,223343.41,18151.11,386021.3,258871.69,37857.47,330655.69,91715.88,0.0,3402243.4
2021-02-08,1779.2785,2575.6305,1152.1953,4609.2017,2117.342,1998.4097,6092.4372,3098.5164,18861.3562,13392.4417,0.0,12.1543,2092.2089,149.6674,466.6034,2561.4799,1362647.14,147787.92,27994.37,566415.6,221159.93,18032.05,390396.25,256390.39,38617.69,328416.64,94900.04,0.0,3452758.02
2021-02-09,1771.2465,2602.151,1165.2582,4486.6151,2085.041,1967.4035,5996.1652,3045.3924,18628.5206,13188.9661,0.0,12.1277,2063.1866,148.6104,462.5735,2534.3681,1356495.91,145452.6,27567.3,558558.51,217728.53,17722.9,385576.98,252494.97,39055.52,319682.05,95877.2,0.0,3416212.47
2021-02-10,1797.8586,2603.1613,1203.3778,4441.644,2129.6411,1948.1377,5927.0559,2947.7233,18512.9325,13251.1184,0.0,12.0994,2056.9912,149.5213,465.1323,2543.0313,1376876.59,143776.17,28156.98,556881.26,215596.42,17154.5,383184.51,253684.84,40333.16,316477.75,95914.42,0.0,3428036.5999999996
2021-02-11,1808.4943,2622.5955,1184.3447,4313.5904,2086.7956,1922.4748,5817.2101,2907.1378,18295.0598,13043.9023,0.0,12.1258,2034.1746,149.0855,463.4347,2526.9216,1385021.86,141111.57,27590.5,550704.22,212756.37,16918.31,378674.93,249717.81,39695.23,307353.63,96630.49,0.0,3406174.920000001
2021-02-14,1787.7864,2611.896,1173.1664,4234.7861,2061.0741,1899.4249,5772.5433,2883.3804,18061.8844,12966.5519,0.0,12.2583,1988.8841,146.5799,454.1241,2493.594,1369162.89,140028.06,27250.42,613242.89,210205.48,16780.05,373848.62,248236.99,39320.57,301739.08,96236.26,0.0,3436051.309999999
2021-02-15,1845.1098,2661.8075,1207.9144,4605.0831,2085.1694,1963.8763,5932.2073,2954.9824,18759.7929,13413.996,0.0,12.4366,2051.4896,152.2023,469.4492,2586.0101,1413063.59,143901.13,27569.0,632546.35,217338.19,17196.75,388294.08,256803.04,40485.21,328123.67,98075.27,0.0,3563396.2800000003
2021-02-16,1883.5224,2668.276,1198.5246,4580.271,2072.1454,1936.8919,5821.1644,2917.0367,18705.6822,13376.1371,0.0,12.5464,2057.031,154.098,473.537,2601.5147,1442481.55,141207.49,27396.8,634254.97,214351.88,16975.92,387174.08,256078.25,40170.5,326355.75,98313.6,0.0,3584760.79
2021-02-17,1913.2932,2671.8374,1197.4005,4534.633,2056.6929,1922.4543,5734.759,2976.1001,18560.848,13239.5516,0.0,12.6178,2067.4635,155.0687,475.0063,2611.4506,1465281.3,139111.51,27192.5,637471.69,212754.1,17319.64,384176.27,253463.4,40132.82,323103.93,98444.82,0.0,3598451.98
2021-02-18,1936.665,2733.9801,1202.7495,4506.6285,2061.3799,1941.0547,5754.9145,3049.0219,18451.1202,13189.2508,0.0,12.7595,2121.2798,156.9809,481.7809,2636.6806,1483180.4,139600.43,27254.47,654065.13,214812.56,17744.02,381905.1,252500.43,40312.1,321108.53,100734.49,0.0,3633217.6600000006
2021-02-21,1929.5361,2763.3046,1198.5666,4461.1665,2074.3993,2024.3266,5759.3506,3065.5201,18089.6592,13105.3665,0.0,13.5767,2161.1871,156.1624,479.5841,2640.3453,1477720.83,139708.04,27426.6,666369.95,224028.1,17840.03,374433.37,250894.51,40171.9,317869.79,101814.96,0.0,3638278.0799999996
2021-02-22,1876.9854,2698.4577,1184.8701,4404.2136,2053.2639,2070.1717,5703.0201,2972.8005,17738.3233,12996.8573,0.0,13.5453,2189.043,152.7247,470.3615,2607.6704,1437475.28,138341.6,27147.16,674958.92,229098.31,17300.44,367161.15,248817.16,39712.84,313811.76,99425.66,0.0,3593250.28
2021-02-23,1869.2701,2668.1911,1177.8619,4397.8961,2021.685,2057.7052,5601.5877,2999.5275,17718.1205,12944.1254,0.0,13.3838,2137.43,151.9301,467.9466,2586.5138,1431566.57,135881.09,26729.64,659044.81,227718.68,17455.98,366742.98,247807.64,39477.95,313364.61,98310.47,0.0,3564100.420000001
2021-02-24,1884.3267,2686.8995,1183.8531,4420.0439,2068.2634,2034.7758,5655.6288,3001.1773,17899.0093,13128.4649,0.0,13.5296,2126.5397,152.6369,470.3479,2599.0784,1443097.57,137192.0,27345.48,655686.94,225181.18,17465.58,370487.16,251336.71,39680.28,314942.72,98999.79,0.0,3581415.41
2021-02-25,1846.8326,2639.4082,1158.1376,4359.567,2050.8996,2007.0305,5583.3608,2946.0734,17599.2258,12952.2828,100.0,13.4945,2089.7618,149.7478,461.817,2554.137,1414382.98,135438.95,27115.9,644347.04,222110.7,17144.9,364282.01,247963.81,38818.35,310633.54,97249.95,0.0,3519488.130000001
2021-02-28,1792.259,2562.9384,1128.3974,4218.2772,2061.9794,1939.8773,5385.1652,2934.8547,16974.4226,12774.1841,95.8044,13.2555,2008.4088,145.0712,447.2905,2474.3933,1372588.19,130631.2,33077.16,334516.7,214679.1,17079.61,351349.36,244554.22,37821.52,300218.59,94432.4,278308.75,3409256.8
2021-03-01,1819.0758,2601.1562,1151.4618,4299.767,2117.788,1970.6675,5453.471,3032.1938,17333.5975,12958.0113,97.6609,13.2858,2036.0268,147.2184,453.7557,2515.0311,1393125.6,132288.13,33972.41,339116.7,218086.55,17646.09,358783.84,248073.48,38594.59,306018.29,95840.55,283701.94,3465248.169999999
2021-03-02,1773.3956,2539.7963,1128.6122,4187.683,2134.6474,1929.6799,5302.9882,3310.6827,16813.9285,12614.4411,95.7465,13.0772,1992.7986,143.848,443.9171,2455.242,1358141.77,128637.78,34242.86,331916.7,213550.59,19266.77,348027.34,241496.03,37828.72,298041.17,93579.72,278140.47,3382869.92
2021-03-03,1756.0955,2508.4178,1116.2949,4131.2534,2169.8189,1909.3623,5215.4051,3617.2185,16361.3971,12446.5625,93.486,12.9527,1908.4437,142.2587,436.8006,2416.0086,1344892.64,126513.23,34807.06,317866.7,211302.12,21050.68,338660.5,238282.1,37415.87,294025.03,92423.57,271573.98,3328813.48
2021-03-04,1808.134,2570.4103,1147.3025,4340.314,2234.6886,2000.5487,5406.0838,3873.9298,16933.3502,12771.0175,98.3993,12.9768,2012.3113,146.7958,451.4689,2506.6813,1384745.92,131138.63,35847.67,335166.7,221393.39,22544.63,350499.22,244493.59,38455.18,308904.05,94707.7,285846.96,3453743.6399999997
2021-03-07,1795.7218,2564.8532,1144.0421,4288.5269,2284.8368,2018.8839,5323.7891,3692.4501,16627.0342,12685.5117,96.6495,12.9565,1994.5998,146.0744,449.6861,2485.0999,1375240.1,129142.36,36652.12,332216.7,223422.48,21488.5,344158.86,242856.64,38345.89,305218.31,94502.95,280763.64,3424008.5500000007
2021-03-09,1773.9469,2542.8508,1139.6096,4241.0699,2352.9418,2055.2739,5235.0481,3642.6257,16425.4746,12570.8166,95.312,12.9653,1974.1865,144.4919,445.2122,2461.8828,1358563.98,126989.72,37744.62,328816.7,227449.62,21198.54,339986.83,240660.87,38197.33,301840.76,93692.26,276878.43,3392019.6600000006
2021-03-10,1763.0501,2532.0125,1144.1443,4201.0649,2404.661,2059.4576,5330.8035,3939.5925,16296.6479,12443.453,95.3359,12.9345,2012.9117,143.9258,445.2371,2458.485,1350218.73,129312.52,38574.27,335266.7,227912.61,22926.76,337320.27,238220.11,38349.32,298993.57,93292.92,276947.82,3387335.599999999
2021-03-14,1730.7248,2494.1728,1125.252,4110.3851,2465.7793,2107.2811,5234.4586,3726.4363,15842.7526,12068.9199,92.7801,12.7387,1916.5489,141.173,435.1341,2407.2574,1325993.89,126975.42,39554.7,319216.7,233205.07,21686.28,327925.21,231049.97,37319.44,292536.23,91898.7,269523.3,3316884.9099999997
2021-03-15,1713.3152,2483.1723,1118.0443,4085.153,2556.7127,2106.5029,5244.6563,3781.5402,15721.6946,11876.3055,93.3092,12.7418,1878.1239,139.8326,430.0598,2389.1902,1312655.54,127222.79,41013.4,312816.7,233118.94,22006.96,325419.46,227362.52,37080.4,290740.45,91493.39,271060.13,3291990.6799999997
2021-03-16,1716.9895,2480.82,1119.2563,4112.5151,2642.7133,2074.6739,5267.902,3708.9483,15951.9821,11813.7058,93.5123,12.7338,1858.0108,140.2409,430.4949,2391.747,1315470.61,127786.67,42392.98,309466.7,235499.91,21584.51,330186.12,226164.1,37120.59,293133.82,91396.65,271650.25,3301852.9099999997
2021-03-17,1736.1384,2507.6397,1132.7907,4226.3829,2755.4005,2105.6888,5365.977,3751.8435,16324.558,12038.5762,94.7767,12.8337,1905.4417,142.5192,438.6061,2432.1455,1330141.57,130165.74,44200.65,317366.7,239020.47,21834.14,337897.98,230469.07,37569.47,301250.14,92384.72,275323.2,3357623.8500000006
2021-03-18,1762.2448,2532.006,1146.9415,4328.5168,2868.2844,2108.838,5528.1098,3712.2479,16740.0255,12229.6608,96.7256,12.8923,1946.5685,144.2795,444.1536,2475.0921,1350575.18,134098.69,46011.47,324216.7,239377.94,21603.71,346497.64,234127.23,38038.79,308530.09,93282.4,280984.88,3417344.7199999997
2021-03-21,1788.7689,2577.4623,1153.3158,4575.1146,3022.5194,2122.6336,5700.9909,3725.4464,17482.7904,12791.0008,97.9751,13.0509,2004.5062,147.4437,453.5939,2538.4676,1370901.37,138292.37,48485.62,333866.7,240943.9,21680.52,361871.94,244873.64,38250.19,326107.75,94957.07,284614.59,3504845.66
2021-03-22,1767.2922,2557.9361,1145.1304,4482.3355,3127.4892,2224.3662,5571.7751,3708.9483,17166.8346,12607.4252,96.5798,13.0007,1973.8863,145.8374,448.8066,2514.39,1354441.71,135157.91,50169.49,328766.7,253040.98,21584.51,355332.05,241359.23,37978.72,319844.07,94237.7,280561.26,3472474.33
2021-03-23,1760.6152,2551.8844,1140.392,4551.3379,3282.9924,2354.2031,5532.3063,4055.4096,17068.0551,12781.4628,97.6057,13.0239,1962.4789,145.9403,448.8958,2528.9566,1349324.52,134200.49,52663.99,326866.7,267807.24,23600.77,353287.44,244691.05,37821.57,324768.97,94017.35,283541.38,3492591.4699999993
2021-03-24,1783.169,2573.1611,1162.6903,4673.8043,3461.5562,2339.2559,5583.6157,4436.517,17209.2714,13002.5029,102.5309,13.2719,1982.8922,148.1404,455.9556,2570.2561,1366609.67,135445.13,55528.42,330266.7,266106.9,25818.65,356210.44,248922.69,38561.1,333507.79,94801.24,297849.08,3549627.81
2021-03-25,1763.2906,2553.2428,1159.8123,4626.2692,3621.2488,2294.9675,5533.982,4611.3975,17039.4726,12948.3489,103.7253,13.171,1945.6679,146.4687,450.3144,2548.9676,1351374.96,134241.14,58090.12,324066.7,261068.78,26836.38,352695.82,247885.95,38465.65,330115.84,94067.4,301318.81,3520227.55
2021-03-29,1756.5747,2552.7587,1165.0128,4670.7681,3476.4338,2319.4825,5513.8017,4398.5713,17008.8208,12926.4532,103.6606,13.1131,1926.4554,146.482,449.9208,2543.5216,1346227.94,133751.61,55767.07,320866.7,263857.54,25597.82,352061.36,247466.77,38638.13,333291.14,94049.56,301130.68,3512706.32
2021-03-30,1765.2525,2560.5514,1167.3439,4820.4492,3589.3356,2415.4578,5513.584,4368.8746,17194.9019,13324.7688,104.03,13.2904,1936.0617,148.4273,456.109,2575.6692,1352878.55,133746.33,57578.18,322466.7,274775.41,25425.0,355913.01,255097.9,38715.44,343971.96,94338.78,302203.97,3557111.2299999995
2021-03-31,1806.1133,2603.4757,1176.4407,4848.0406,3652.5368,2448.9782,5545.3967,4269.8856,17362.8582,13674.4441,105.8236,13.4092,1961.8785,151.0609,463.5884,2619.0223,1384193.97,134518.03,58592.02,326766.7,278588.59,24848.93,359389.49,261792.31,39017.14,345805.8,96773.76,307414.05,3617700.79
2021-04-01,1811.5444,2655.4561,1199.5052,4850.7296,3575.3144,2473.0651,5558.1348,4638.4545,17306.2029,13699.453,104.7301,13.376,2025.8201,151.5737,466.4232,2631.8985,1388356.37,134827.03,57353.26,337416.7,281328.64,26993.84,358216.8,262271.1,39782.08,345996.54,98705.92,304237.57,3635485.8499999996
2021-04-04,1826.2095,2677.8454,1243.4653,4873.7322,3545.4423,2510.2088,5550.0624,4434.8672,17461.0123,14243.435,102.2739,13.2616,2094.8651,152.9524,470.7507,2657.6126,1399595.57,134631.21,56874.07,348916.7,285554.0,25809.05,361421.16,272685.43,41240.04,347637.55,99538.16,297102.47,3671005.41
2021-04-05,1814.4242,2664.4234,1242.5115,4908.3577,3660.2435,2556.6954,5574.8594,4567.5124,17422.0509,14136.8213,101.4139,13.3137,2127.8866,152.7684,471.8453,2658.7451,1390563.42,135232.73,58715.65,354416.7,290842.18,26580.99,360614.71,270644.35,41345.73,350107.34,99039.25,294604.08,3672707.13
2021-04-06,1813.8367,2694.3958,1239.1543,4972.5503,3866.038,2670.7457,5758.7663,4135.2607,17230.6346,13849.0647,104.1299,13.3308,2127.5864,154.1482,476.182,2674.4692,1390113.17,139693.87,62016.89,354366.7,303816.21,24065.47,356652.63,265135.36,41234.02,354686.12,100153.35,302494.13,3694427.92
2021-04-07,1819.0681,2734.9201,1240.1356,5079.9908,4098.6825,2637.7171,5678.2146,3972.2589,17123.9437,13647.6742,102.4047,13.375,2108.6741,154.6414,476.8029,2671.6159,1394122.49,137739.88,65748.85,351216.7,300058.97,23116.87,354444.26,261279.81,41266.67,362349.73,101659.68,297482.51,3690486.42
2021-04-08,1820.9544,2755.5425,1279.5669,5186.1238,4128.4676,2614.3905,5649.4462,3940.2524,17215.9214,13585.0421,101.9783,13.3927,2086.1594,154.7753,476.5189,2674.3579,1395568.14,137042.02,66226.65,347466.7,297405.4,22930.6,364929.93,260080.74,42578.79,369920.07,102426.23,296243.67,3702818.94
2021-04-12,1838.7629,2794.9048,1278.2064,5374.6881,4053.2817,2571.7198,5663.5068,3870.6302,17413.7145,13748.8021,101.6493,13.4156,2056.4401,156.6887,480.2972,2691.558,1409389.95,137383.1,65020.56,342516.7,292551.31,22525.43,369122.6,263215.87,42533.51,383370.14,103889.37,295288.02,3726806.5600000005
2021-04-13,1881.1239,2890.3278,1281.8419,5360.2921,3988.0401,2603.4065,5641.9954,3939.9225,17362.4389,13659.8776,101.1876,13.4736,2048.9352,159.2221,486.2826,2714.7911,1441859.19,136861.28,63973.99,341266.7,296155.9,22928.68,368035.7,261513.44,42654.49,382343.29,107436.34,293946.7,3758975.7000000007
2021-04-15,1904.1635,2981.2473,1310.2319,5366.4337,3998.5386,2595.371,5688.1746,3840.2736,17408.1142,13668.9075,102.779,13.5273,2052.2373,161.2443,492.4478,2735.3964,1459518.76,137981.48,64142.4,341816.7,295241.8,22348.77,369003.89,261689.02,43599.19,382781.37,110815.9,298569.79,3787509.07
2021-04-18,1870.8699,2932.9447,1294.1707,5316.1117,3905.7526,2562.9899,5620.3191,3714.8876,17296.4989,13485.7135,102.3216,13.5896,2031.2237,159.0183,486.1625,2699.5108,1433999.61,136335.47,62653.97,338316.7,291558.22,21619.07,366637.95,258181.8,43064.74,379191.95,109020.45,297240.96,3737820.89
2021-04-19,1836.0226,2877.8694,1300.3434,5253.4125,3664.9187,2566.1722,5578.6239,3606.9896,17166.7282,13246.5802,101.742,13.5017,2002.1047,156.5881,479.1011,2661.9352,1407456.72,135324.04,58790.65,333466.7,291920.23,20991.15,363887.17,253603.63,43270.15,374740.99,106973.25,295560.0,3685984.6799999997
2021-04-20,1834.6512,2926.2899,1305.2225,5259.6028,3666.5694,2597.9443,5584.4965,3641.3058,17220.7038,13222.1948,100.6921,13.4632,2006.6076,156.6482,479.6033,2664.6166,1406405.41,135466.5,58817.13,334216.7,295534.54,21190.86,365031.31,253136.78,43432.5,375182.57,108773.08,292510.2,3689697.5799999996
2021-04-21,1809.7265,2864.9581,1284.4669,5203.413,3646.4423,2568.1256,5502.0925,3639.656,17075.6361,13067.9652,99.2671,13.4793,1989.1963,154.4154,473.3983,2632.2079,1387298.66,133467.57,58494.26,331316.7,292142.44,21181.26,361956.27,250184.08,42741.84,371174.39,106493.32,288370.51,3644821.3
2021-04-22,1818.9501,2903.1243,1285.8779,5255.7399,3589.1974,2572.9815,5549.3731,3667.2741,17189.696,13183.9218,99.4322,13.4186,2010.5102,155.2766,476.606,2648.0077,1394369.34,134614.49,57575.97,334866.7,292694.83,21341.98,364374.03,252404.05,42788.79,374907.02,107912.0,288850.0,3666699.2
2021-04-25,1776.304,2816.7816,1241.7963,5095.085,3368.927,2460.3829,5413.1634,3561.9716,16729.6599,12743.0554,96.0783,13.3249,1962.7791,151.0291,464.0468,2572.1992,1361677.65,131310.37,54042.51,326916.7,279885.95,20729.17,354622.53,243963.73,41323.54,363447.04,104702.55,279107.0,3561728.74
2021-04-26,1735.5724,2728.6878,1214.0306,4982.7486,3297.4957,2360.9457,5322.2655,3434.6239,16372.079,12356.4608,93.3285,13.2176,1908.7439,147.4422,452.798,2506.6194,1330453.73,129105.4,52896.65,317916.7,268574.27,19988.06,347042.81,236562.44,40399.58,355433.76,101428.02,271118.86,3470920.2800000003
2021-04-27,1780.6979,2822.4526,1249.4001,5220.5985,3336.8459,2514.0291,5577.6212,3625.3464,16930.7129,12899.7258,97.6697,13.3947,1978.3892,152.2838,467.2811,2599.0757,1365045.94,135299.72,53527.88,329516.7,285988.59,21097.98,358884.3,246963.16,41576.58,372400.28,104913.35,283730.2,3598944.6799999997
2021-04-28,1766.6183,2798.3498,1233.8687,5174.1705,3317.5287,2495.1357,5632.2703,3634.4982,16781.6059,12794.8815,97.5728,13.391,1996.1008,151.2012,465.1179,2585.282,1354252.85,136625.38,53218.0,332466.7,283839.33,21151.24,355723.64,244955.93,41435.09,369088.44,104017.42,283448.55,3580222.57
2021-04-29,1774.1186,2826.2887,1239.0943,5218.6635,3289.7612,2575.3369,5737.7415,3764.3334,16924.4824,12919.6784,97.459,13.4028,2046.8338,152.3758,469.0273,2611.1134,1360002.4,139183.85,52772.57,340916.7,297901.59,21906.83,358752.23,247345.15,41610.57,372262.25,105055.94,283117.84,3620827.9199999995
2021-05-02,1794.0244,2864.5329,1255.1655,5323.2071,3399.9796,2613.1879,5888.4629,3843.6089,17560.3952,13368.4604,98.1686,13.4451,2141.6956,154.8507,477.8114,2665.1084,1375261.76,142840.0,54540.64,356716.7,302280.0,22368.18,372231.82,255933.61,42150.27,379719.65,106477.51,285179.28,3695699.419999999
2021-05-03,1784.2425,2830.8577,1246.0803,5392.059,3387.5549,2581.0933,5824.3876,3828.5318,17469.4405,13290.6318,98.6603,13.4411,2108.9743,153.9886,475.1262,2652.7501,1367763.2,141285.68,54341.33,351266.7,298567.47,22280.44,370303.84,254443.62,41845.17,384631.05,105225.77,286607.84,3678562.1099999994
2021-05-04,1776.6004,2819.6157,1242.4011,5529.8821,3351.7858,2612.0108,5830.6588,3921.4617,17405.2093,13254.0266,98.8858,13.4587,2090.6624,154.0733,475.4455,2654.6936,1361904.88,141437.81,53767.54,348216.7,303728.19,22821.25,368942.31,253742.82,41721.62,394779.81,104807.9,287262.79,3683133.62
